index,split
51904,valid
51905,train
51906,valid
51907,train
51908,valid
51909,valid
51910,test
51911,train
51912,train
51913,train
51914,train
51915,valid
51916,test
51917,train
51918,valid
51919,train
51920,test
51921,train
51922,train
51923,train
51924,train
51925,train
51926,train
51927,train
51928,train
51929,valid
51930,valid
51931,train
51932,valid
51933,train
51934,train
51935,test
51936,train
51937,train
51938,valid
51939,valid
51940,train
51941,train
51942,train
51943,test
51944,valid
51945,train
51946,train
51947,valid
51948,test
51949,train
51950,test
51951,valid
51952,train
51953,valid
51954,test
51955,train
51956,valid
51957,train
51958,train
51959,train
51960,valid
51961,train
51962,train
51963,train
51964,train
51965,train
51966,train
51967,test
51968,test
51969,train
51970,train
51971,train
51972,test
51973,train
51974,train
51975,train
51976,train
51977,valid
51978,train
51979,train
51980,test
51981,train
51982,train
51983,test
51984,valid
51985,train
51986,train
51987,valid
51988,test
51989,train
51990,valid
51991,train
51992,train
51993,train
51994,train
51995,train
51996,valid
51997,train
51998,test
51999,train
52000,train
52001,train
52002,train
52003,train
52004,train
52005,train
52006,valid
52007,train
52008,train
52009,train
52010,train
52011,train
52012,train
52013,valid
52014,valid
52015,train
52016,train
52017,train
52018,train
52019,valid
52020,train
52021,valid
52022,train
52023,valid
52024,test
52025,train
52026,train
52027,train
52028,valid
52029,train
52030,train
52031,test
52032,train
52033,train
52034,train
52035,train
52036,valid
52037,test
52038,test
52039,train
52040,train
52041,test
52042,train
52043,valid
52044,train
52045,valid
52046,train
52047,train
52048,train
52049,valid
52050,test
52051,valid
52052,train
52053,train
52054,train
52055,test
52056,valid
52057,train
52058,train
52059,train
52060,train
52061,valid
52062,train
52063,train
52064,train
52065,train
52066,train
52067,train
52068,train
52069,train
52070,test
52071,train
52072,valid
52073,train
52074,train
52075,train
52076,train
52077,train
52078,train
52079,train
52080,train
52081,valid
52082,train
52083,train
52084,test
52085,valid
52086,valid
52087,train
52088,train
52089,train
52090,valid
52091,train
52092,test
52093,train
52094,train
52095,train
52096,train
52097,train
52098,valid
52099,train
52100,train
52101,train
52102,valid
52103,train
52104,train
52105,test
52106,train
52107,test
52108,train
52109,train
52110,train
52111,valid
52112,train
52113,train
52114,train
52115,valid
52116,train
52117,valid
52118,train
52119,train
52120,test
52121,test
52122,train
52123,test
52124,valid
52125,test
52126,test
52127,valid
52128,valid
52129,train
52130,train
52131,train
52132,train
52133,train
52134,train
52135,train
52136,train
52137,test
52138,train
52139,train
52140,train
52141,valid
52142,train
52143,train
52144,test
52145,valid
52146,train
52147,train
52148,train
52149,valid
52150,train
52151,train
52152,train
52153,train
52154,train
52155,test
52156,valid
52157,test
52158,train
52159,train
52160,test
52161,train
52162,train
52163,test
52164,train
52165,test
52166,valid
52167,train
52168,train
52169,train
52170,train
52171,train
52172,valid
52173,test
52174,test
52175,train
52176,train
52177,valid
52178,train
52179,valid
52180,train
52181,train
52182,train
52183,valid
52184,train
52185,test
52186,train
52187,valid
52188,train
52189,train
52190,train
52191,train
52192,train
52193,train
52194,train
52195,train
52196,train
52197,train
52198,valid
52199,test
52200,train
52201,valid
52202,valid
52203,train
52204,train
52205,train
52206,train
52207,train
52208,train
52209,train
52210,test
52211,train
52212,valid
52213,train
52214,train
52215,train
52216,valid
52217,test
52218,train
52219,train
52220,train
52221,train
52222,valid
52223,valid
52224,train
52225,test
52226,train
52227,test
52228,valid
52229,train
52230,train
52231,train
52232,train
52233,test
52234,train
52235,test
52236,test
52237,valid
52238,test
52239,train
52240,test
52241,train
52242,test
52243,train
52244,train
52245,train
52246,train
52247,valid
52248,train
52249,valid
52250,train
52251,valid
52252,train
52253,train
52254,train
52255,train
52256,train
52257,train
52258,train
52259,train
52260,train
52261,train
52262,train
52263,test
52264,train
52265,train
52266,valid
52267,train
52268,train
52269,valid
52270,train
52271,test
52272,train
52273,test
52274,train
52275,train
52276,train
52277,valid
52278,train
52279,train
52280,train
52281,train
52282,train
52283,valid
52284,train
52285,train
52286,test
52287,valid
52288,train
52289,train
52290,test
52291,train
52292,train
52293,train
52294,train
52295,valid
52296,test
52297,train
52298,train
52299,train
52300,train
52301,test
52302,valid
52303,train
52304,valid
52305,valid
52306,valid
52307,train
52308,train
52309,train
52310,train
52311,valid
52312,test
52313,train
52314,train
52315,train
52316,train
52317,valid
52318,train
52319,train
52320,test
52321,train
52322,train
52323,test
52324,test
52325,train
52326,train
52327,valid
52328,train
52329,train
52330,train
52331,train
52332,train
52333,test
52334,valid
52335,test
52336,train
52337,valid
52338,train
52339,train
52340,train
52341,train
52342,train
52343,valid
52344,train
52345,valid
52346,train
52347,test
52348,test
52349,train
52350,train
52351,train
52352,train
52353,valid
52354,test
52355,train
52356,train
52357,train
52358,valid
52359,train
52360,valid
52361,test
52362,train
52363,test
52364,train
52365,valid
52366,train
52367,train
52368,train
52369,train
52370,train
52371,train
52372,valid
52373,valid
52374,valid
52375,train
52376,train
52377,test
52378,test
52379,train
52380,train
52381,train
52382,train
52383,train
52384,train
52385,train
52386,valid
52387,test
52388,train
52389,valid
52390,train
52391,valid
52392,test
52393,test
52394,train
52395,valid
52396,test
52397,train
52398,train
52399,train
52400,test
52401,train
52402,train
52403,valid
52404,test
52405,train
52406,valid
52407,train
52408,train
52409,valid
52410,valid
52411,train
52412,valid
52413,test
52414,train
52415,train
52416,train
52417,train
52418,train
52419,train
52420,train
52421,valid
52422,train
52423,train
52424,train
52425,valid
52426,train
52427,train
52428,valid
52429,train
52430,train
52431,train
52432,train
52433,valid
52434,train
52435,train
52436,train
52437,train
52438,train
52439,train
52440,train
52441,train
52442,train
52443,test
52444,train
52445,train
52446,train
52447,valid
52448,train
52449,train
52450,valid
52451,valid
52452,train
52453,train
52454,valid
52455,train
52456,train
52457,train
52458,train
52459,valid
52460,train
52461,test
52462,valid
52463,train
52464,test
52465,test
52466,test
52467,train
52468,valid
52469,train
52470,train
52471,valid
52472,train
52473,train
52474,valid
52475,valid
52476,train
52477,train
52478,train
52479,train
52480,train
52481,train
52482,train
52483,train
52484,train
52485,train
52486,train
52487,train
52488,train
52489,train
52490,train
52491,train
52492,train
52493,test
52494,train
52495,train
52496,test
52497,train
52498,train
52499,train
52500,train
52501,train
52502,train
52503,valid
52504,train
52505,train
52506,train
52507,train
52508,train
52509,train
52510,train
52511,train
52512,train
52513,valid
52514,train
52515,train
52516,train
52517,train
52518,test
52519,valid
52520,valid
52521,train
52522,train
52523,train
52524,test
52525,train
52526,valid
52527,test
52528,train
52529,train
52530,train
52531,test
52532,valid
52533,valid
52534,train
52535,train
52536,test
52537,test
52538,train
52539,train
52540,valid
52541,valid
52542,train
52543,valid
52544,test
52545,train
52546,train
52547,test
52548,valid
52549,valid
52550,train
52551,test
52552,test
52553,train
52554,train
52555,valid
52556,train
52557,valid
52558,train
52559,train
52560,train
52561,train
52562,train
52563,valid
52564,train
52565,train
52566,test
52567,train
52568,train
52569,train
52570,test
52571,valid
52572,test
52573,test
52574,train
52575,train
52576,train
52577,train
52578,train
52579,train
52580,train
52581,train
52582,train
52583,train
52584,train
52585,train
52586,train
52587,valid
52588,test
52589,valid
52590,train
52591,valid
52592,train
52593,train
52594,train
52595,train
52596,valid
52597,train
52598,test
52599,train
52600,train
52601,train
52602,train
52603,train
52604,train
52605,test
52606,valid
52607,train
52608,train
52609,test
52610,train
52611,test
52612,test
52613,train
52614,train
52615,train
52616,valid
52617,train
52618,train
52619,train
52620,train
52621,train
52622,valid
52623,valid
52624,train
52625,train
52626,train
52627,test
52628,train
52629,test
52630,train
52631,train
52632,train
52633,train
52634,train
52635,train
52636,valid
52637,train
52638,train
52639,train
52640,train
52641,train
52642,valid
52643,train
52644,train
52645,valid
52646,train
52647,test
52648,valid
52649,train
52650,train
52651,train
52652,train
52653,train
52654,valid
52655,valid
52656,train
52657,train
52658,train
52659,train
52660,train
52661,train
52662,valid
52663,test
52664,train
52665,train
52666,train
52667,test
52668,train
52669,train
52670,test
52671,train
52672,test
52673,train
52674,train
52675,train
52676,train
52677,valid
52678,train
52679,train
52680,train
52681,train
52682,train
52683,train
52684,train
52685,train
52686,train
52687,test
52688,train
52689,train
52690,train
52691,train
